Source,Target,Type,Id,Label,Weight
18702334,2152167,Undirected,56022,,1
18702334,2088681,Undirected,56023,,1
18702334,2084490,Undirected,56024,,1
18702334,1805272,Undirected,56025,,1
18702334,1074926,Undirected,56026,,1
18702334,892330,Undirected,56027,,1
18702334,255686,Undirected,56028,,1
18702334,209903,Undirected,56029,,1
17335142,53083045,Undirected,56030,,1
17335142,51982162,Undirected,56031,,1
17335142,51889174,Undirected,56032,,1
17335142,51760207,Undirected,56033,,1
17335142,49623253,Undirected,56034,,1
17335142,49589710,Undirected,56035,,1
17335142,45787594,Undirected,56036,,1
17335142,45288286,Undirected,56037,,1
17335142,44251960,Undirected,56038,,1
17335142,42107811,Undirected,56039,,1
17335142,39832662,Undirected,56040,,1
17335142,38959434,Undirected,56041,,1
17335142,38155234,Undirected,56042,,1
17335142,30842579,Undirected,56043,,1
17335142,28028328,Undirected,56044,,1
17335142,25461832,Undirected,56045,,1
17335142,24895471,Undirected,56046,,1
17335142,20456309,Undirected,56047,,1
17335142,19726339,Undirected,56048,,1
17335142,19171792,Undirected,56049,,1
17335142,17633204,Undirected,56050,,1
17335142,16789777,Undirected,56051,,1
17335142,16203659,Undirected,56052,,1
17335142,15486045,Undirected,56053,,1
17335142,15033614,Undirected,56054,,1
17335142,14559378,Undirected,56055,,1
17335142,12994989,Undirected,56056,,1
17335142,12757155,Undirected,56057,,1
17335142,9162283,Undirected,56058,,1
17335142,4605360,Undirected,56059,,1
17335142,3397907,Undirected,56060,,1
17335142,2088681,Undirected,56061,,1
17335142,2084490,Undirected,56062,,1
17335142,1274749,Undirected,56063,,1
17335142,1274695,Undirected,56064,,1
17335142,1074926,Undirected,56065,,1
17335142,892330,Undirected,56066,,1
17335142,498307,Undirected,56067,,1
17335142,461112,Undirected,56068,,1
17335142,255686,Undirected,56069,,2
17335142,209903,Undirected,56070,,2
16457501,54245038,Undirected,56071,,1
16457501,53984458,Undirected,56072,,1
16457501,52719301,Undirected,56073,,1
16457501,52663378,Undirected,56074,,1
16457501,51354829,Undirected,56075,,1
16457501,51353824,Undirected,56076,,1
16457501,51353707,Undirected,56077,,1
16457501,51079927,Undirected,56078,,1
16457501,50486653,Undirected,56079,,1
16457501,49810825,Undirected,56080,,1
16457501,49469083,Undirected,56081,,1
16457501,47375695,Undirected,56082,,1
16457501,47346814,Undirected,56083,,1
16457501,47144308,Undirected,56084,,1
16457501,43966006,Undirected,56085,,1
16457501,43940376,Undirected,56086,,1
16457501,43939873,Undirected,56087,,1
16457501,43859670,Undirected,56088,,1
16457501,42258117,Undirected,56089,,1
16457501,42107811,Undirected,56090,,1
16457501,40638834,Undirected,56091,,1
16457501,40165230,Undirected,56092,,1
16457501,40162125,Undirected,56093,,1
16457501,40093968,Undirected,56094,,1
16457501,39944541,Undirected,56095,,1
16457501,39407367,Undirected,56096,,1
16457501,39297315,Undirected,56097,,1
16457501,38922570,Undirected,56098,,1
16457501,38696055,Undirected,56099,,1
16457501,37188481,Undirected,56100,,1
16457501,36673498,Undirected,56101,,1
16457501,35404069,Undirected,56102,,1
16457501,35061025,Undirected,56103,,1
16457501,33509467,Undirected,56104,,1
16457501,33219859,Undirected,56105,,1
16457501,32783287,Undirected,56106,,1
16457501,31753831,Undirected,56107,,1
16457501,31646084,Undirected,56108,,1
16457501,31563203,Undirected,56109,,1
16457501,30973943,Undirected,56110,,1
16457501,28522107,Undirected,56111,,1
16457501,28397205,Undirected,56112,,1
16457501,26009869,Undirected,56113,,1
16457501,24431269,Undirected,56114,,1
16457501,22301590,Undirected,56115,,1
16457501,20476145,Undirected,56116,,1
16457501,20372068,Undirected,56117,,1
16457501,20170342,Undirected,56118,,1
16457501,20158813,Undirected,56119,,1
16457501,20080942,Undirected,56120,,1
16457501,19278172,Undirected,56121,,1
16457501,19171792,Undirected,56122,,1
16457501,18393770,Undirected,56123,,1
16457501,18185222,Undirected,56124,,2
16457501,18146627,Undirected,56125,,2
16457501,18111749,Undirected,56126,,2
16457501,18046895,Undirected,56127,,2
16457501,18039299,Undirected,56128,,2
16457501,17340026,Undirected,56129,,1
16457501,16618532,Undirected,56130,,1
16457501,16457609,Undirected,56131,,2
16457501,16457408,Undirected,56132,,5
16457501,16457315,Undirected,56133,,2
16457501,16390847,Undirected,56134,,1
16457501,16369112,Undirected,56135,,2
16457501,16337999,Undirected,56136,,2
16457501,16307726,Undirected,56137,,1
16457501,16281542,Undirected,56138,,3
16457501,16272869,Undirected,56139,,3
16457501,16272851,Undirected,56140,,3
16457501,16247717,Undirected,56141,,2
16457501,16247630,Undirected,56142,,1
16457501,16246670,Undirected,56143,,3
16457501,16246475,Undirected,56144,,3
16457501,16246316,Undirected,56145,,3
16457501,16246199,Undirected,56146,,4
16457501,16220075,Undirected,56147,,1
16457501,16206227,Undirected,56148,,1
16457501,16203557,Undirected,56149,,3
16457501,16064366,Undirected,56150,,1
16457501,16015601,Undirected,56151,,1
16457501,15978107,Undirected,56152,,3
16457501,15978086,Undirected,56153,,3
16457501,15978047,Undirected,56154,,5
16457501,15977987,Undirected,56155,,2
16457501,15977936,Undirected,56156,,3
16457501,15901827,Undirected,56157,,3
16457501,15901518,Undirected,56158,,3
16457501,15901452,Undirected,56159,,2
16457501,15901410,Undirected,56160,,2
16457501,15901260,Undirected,56161,,2
16457501,15901125,Undirected,56162,,2
16457501,15688002,Undirected,56163,,1
16457501,15540837,Undirected,56164,,3
16457501,15537117,Undirected,56165,,1
16457501,15498660,Undirected,56166,,2
16457501,15439428,Undirected,56167,,1
16457501,15277026,Undirected,56168,,1
16457501,14386920,Undirected,56169,,1
16457501,13533549,Undirected,56170,,1
16457501,13180854,Undirected,56171,,1
16457501,13157712,Undirected,56172,,1
16457501,12841788,Undirected,56173,,1
16457501,12767463,Undirected,56174,,1
16457501,12744126,Undirected,56175,,1
16457501,12382794,Undirected,56176,,1
16457501,11180022,Undirected,56177,,1
16457501,10938369,Undirected,56178,,1
16457501,10931538,Undirected,56179,,1
16457501,10903587,Undirected,56180,,1
16457501,10491816,Undirected,56181,,1
16457501,9162283,Undirected,56182,,1
16457501,7812448,Undirected,56183,,1
16457501,5184875,Undirected,56184,,1
16457501,4512231,Undirected,56185,,1
16457501,3397907,Undirected,56186,,1
16457501,2722808,Undirected,56187,,1
16457501,2550392,Undirected,56188,,1
16457501,2203515,Undirected,56189,,1
16457501,2118972,Undirected,56190,,1
16457501,1753571,Undirected,56191,,1
16457501,1725017,Undirected,56192,,1
16457408,54482041,Undirected,56193,,1
16457408,52160677,Undirected,56194,,1
16457408,51485746,Undirected,56195,,1
16457408,50646076,Undirected,56196,,1
16457408,49398799,Undirected,56197,,1
16457408,48272443,Undirected,56198,,1
16457408,47346814,Undirected,56199,,1
16457408,45344131,Undirected,56200,,1
16457408,44806138,Undirected,56201,,1
16457408,42828507,Undirected,56202,,1
16457408,42812943,Undirected,56203,,1
16457408,40195935,Undirected,56204,,1
16457408,40174143,Undirected,56205,,1
16457408,39492798,Undirected,56206,,1
16457408,35528638,Undirected,56207,,2
16457408,34368898,Undirected,56208,,1
16457408,30516057,Undirected,56209,,1
16457408,26493664,Undirected,56210,,2
16457408,26233504,Undirected,56211,,1
16457408,21432265,Undirected,56212,,1
16457408,19856266,Undirected,56213,,1
16457408,18393770,Undirected,56214,,1
16457408,18185222,Undirected,56215,,2
16457408,18146627,Undirected,56216,,2
16457408,18111749,Undirected,56217,,2
16457408,18046895,Undirected,56218,,2
16457408,18039299,Undirected,56219,,2
16457408,17839499,Undirected,56220,,1
16457408,17136464,Undirected,56221,,1
16457408,16457609,Undirected,56222,,2
16457408,16457315,Undirected,56223,,2
16457408,16394669,Undirected,56224,,1
16457408,16390847,Undirected,56225,,2
16457408,16369112,Undirected,56226,,2
16457408,16337999,Undirected,56227,,2
16457408,16307726,Undirected,56228,,2
16457408,16281542,Undirected,56229,,4
16457408,16272869,Undirected,56230,,3
16457408,16272851,Undirected,56231,,4
16457408,16263014,Undirected,56232,,1
16457408,16247717,Undirected,56233,,2
16457408,16247630,Undirected,56234,,2
16457408,16246670,Undirected,56235,,3
16457408,16246475,Undirected,56236,,4
16457408,16246316,Undirected,56237,,2
16457408,16246199,Undirected,56238,,4
16457408,16220075,Undirected,56239,,2
16457408,16206227,Undirected,56240,,2
16457408,16203557,Undirected,56241,,4
16457408,16064366,Undirected,56242,,2
16457408,16015601,Undirected,56243,,2
16457408,15978107,Undirected,56244,,4
16457408,15978086,Undirected,56245,,2
16457408,15978047,Undirected,56246,,6
16457408,15977987,Undirected,56247,,2
16457408,15977936,Undirected,56248,,3
16457408,15901827,Undirected,56249,,2
16457408,15901518,Undirected,56250,,2
16457408,15901452,Undirected,56251,,2
16457408,15901410,Undirected,56252,,2
16457408,15901260,Undirected,56253,,2
16457408,15901125,Undirected,56254,,2
16457408,15688002,Undirected,56255,,3
16457408,15540837,Undirected,56256,,3
16457408,15498660,Undirected,56257,,3
16457408,15439428,Undirected,56258,,1
16457408,15277026,Undirected,56259,,2
16457408,14712153,Undirected,56260,,1
16457408,14386305,Undirected,56261,,1
16457408,14326662,Undirected,56262,,1
16457408,14325194,Undirected,56263,,1
16457408,14248947,Undirected,56264,,1
16457408,14218749,Undirected,56265,,1
16457408,13370799,Undirected,56266,,1
16457408,13180443,Undirected,56267,,1
16457408,12948162,Undirected,56268,,1
16457408,12680166,Undirected,56269,,1
